nIteration:	Current:	Voltage:	Time:
424	1.1000702381	3.8207662106	06/15/2017 05:06:09.888825920
425	1.1000691652	3.8208591938	06/15/2017 05:06:10.888236460
426	1.1000686884	3.8209609985	06/15/2017 05:06:11.887583120
427	1.1000722647	3.8210606575	06/15/2017 05:06:12.886959940
428	1.1000670195	3.8211586475	06/15/2017 05:06:13.886304080
429	1.1000691652	3.8212561607	06/15/2017 05:06:14.885655040
430	1.1000710726	3.8213481903	06/15/2017 05:06:15.885049680
431	1.1000754833	3.8214581013	06/15/2017 05:06:16.884407780
432	1.1000696421	3.8215510845	06/15/2017 05:06:17.883757860
433	1.1000753641	3.8216519356	06/15/2017 05:06:18.883104520
434	1.1000686884	3.8217525482	06/15/2017 05:06:19.882466900
435	1.1000748873	3.8218512535	06/15/2017 05:06:20.881774860
436	1.1000744104	3.8219468594	06/15/2017 05:06:21.881163320
437	1.1000773907	3.8220465183	06/15/2017 05:06:22.880537380
438	1.1000736952	3.8221418858	06/15/2017 05:06:23.879879640
439	1.1000709534	3.8222391605	06/15/2017 05:06:24.879249240
440	1.1000732183	3.8223388195	06/15/2017 05:06:25.878685160
441	1.1000753641	3.8224439621	06/15/2017 05:06:26.878002940
442	1.1000813246	3.8225412369	06/15/2017 05:06:27.877382900
443	1.1000708342	3.8226323128	06/15/2017 05:06:28.876732840
444	1.1000765562	3.8227405548	06/15/2017 05:06:29.876062300
445	1.1000753641	3.8228363991	06/15/2017 05:06:30.875446840
446	1.1000776291	3.8229415417	06/15/2017 05:06:31.874798760
447	1.100077033	3.8230400085	06/15/2017 05:06:32.874120680
448	1.1000757217	3.8231320381	06/15/2017 05:06:33.873468980
449	1.1000742912	3.8232369423	06/15/2017 05:06:34.872895200
450	1.1000738144	3.8233366013	06/15/2017 05:06:35.872241820
451	1.1000781059	3.8234274387	06/15/2017 05:06:36.871611640
452	1.1000753641	3.8235282898	06/15/2017 05:06:37.870997580
453	1.100074172	3.8236310482	06/15/2017 05:06:38.870347560
454	1.1000733376	3.8237335682	06/15/2017 05:06:39.869715540
455	1.100070715	3.8238282204	06/15/2017 05:06:40.869099000
456	1.1000742912	3.8239309788	06/15/2017 05:06:41.868437020
457	1.1000732183	3.8240263462	06/15/2017 05:06:42.867796780
458	1.100073576	3.8241286278	06/15/2017 05:06:43.867164220
459	1.1000820398	3.8242325783	06/15/2017 05:06:44.866504960
460	1.100075841	3.824324131	06/15/2017 05:06:45.865880440
461	1.1000797749	3.8244297504	06/15/2017 05:06:46.865241120
462	1.100078702	3.8245265484	06/15/2017 05:06:47.864584860
463	1.1000771523	3.8246273994	06/15/2017 05:06:48.863933200
464	1.1000720263	3.8247270584	06/15/2017 05:06:49.863293840
465	1.1000711918	3.8248193264	06/15/2017 05:06:50.862647000
466	1.1000808477	3.824924469	06/15/2017 05:06:51.862000900
467	1.1000772715	3.825024128	06/15/2017 05:06:52.861357520
468	1.1000756025	3.8251266479	06/15/2017 05:06:53.860732440
469	1.1000766754	3.8252222538	06/15/2017 05:06:54.860120160
470	1.1000717878	3.8253240585	06/15/2017 05:06:55.859488600
471	1.1000720263	3.8254170418	06/15/2017 05:06:56.858867680
472	1.1000703573	3.8255228996	06/15/2017 05:06:57.858229800
473	1.100071907	3.8256242275	06/15/2017 05:06:58.857592500
474	1.1000669003	3.8257167339	06/15/2017 05:06:59.856970760
475	1.1000674963	3.8258211613	06/15/2017 05:07:00.856359680
476	1.1000665426	3.8259179592	06/15/2017 05:07:01.855730600
477	1.1000703573	3.8260202408	06/15/2017 05:07:02.855124160
478	1.1000726223	3.8261160851	06/15/2017 05:07:03.854496280
479	1.100077033	3.8262207508	06/15/2017 05:07:04.853874560
480	1.1000739336	3.8263142109	06/15/2017 05:07:05.853256160
481	1.1000678539	3.8264167309	06/15/2017 05:07:06.852607240
482	1.1000652313	3.8265194893	06/15/2017 05:07:07.851943220
483	1.1000674963	3.826611042	06/15/2017 05:07:08.851297320
484	1.1000659466	3.8267161846	06/15/2017 05:07:09.850683180
485	1.1000679731	3.826820612	06/15/2017 05:07:10.850049340
486	1.1000698805	3.8269119263	06/15/2017 05:07:11.849398940
487	1.1000698805	3.8270220757	06/15/2017 05:07:12.848749060
488	1.1000722647	3.8271155357	06/15/2017 05:07:13.848093300
489	1.1000736952	3.8272175789	06/15/2017 05:07:14.847468060
490	1.100071907	3.8273169994	06/15/2017 05:07:15.846797360
491	1.1000744104	3.8274211884	06/15/2017 05:07:16.846116600
492	1.1000691652	3.8275227547	06/15/2017 05:07:17.845490840
493	1.1000658274	3.8276159763	06/15/2017 05:07:18.844840020
494	1.1000703573	3.8277266026	06/15/2017 05:07:19.844201100
495	1.1000699997	3.8278245926	06/15/2017 05:07:20.843568640
496	1.1000654697	3.8279213905	06/15/2017 05:07:21.842909700
497	1.1000665426	3.8280189037	06/15/2017 05:07:22.842259820
498	1.1000680923	3.8281111717	06/15/2017 05:07:23.841629580
499	1.1000740528	3.82822299	06/15/2017 05:07:24.841027920
500	1.1000695229	3.8283236027	06/15/2017 05:07:25.840340820
501	1.1000679731	3.8284168243	06/15/2017 05:07:26.839727260
502	1.1000669003	3.8285229206	06/15/2017 05:07:27.839098000
503	1.1000673771	3.8286225796	06/15/2017 05:07:28.838468160
504	1.1000696421	3.8287215233	06/15/2017 05:07:29.837842780
505	1.1000640392	3.8288185596	06/15/2017 05:07:30.837207760
506	1.1000710726	3.8289246559	06/15/2017 05:07:31.836565960
507	1.1000726223	3.8290286064	06/15/2017 05:07:32.835929680
508	1.1000674963	3.8291184902	06/15/2017 05:07:33.835285960
509	1.1000648737	3.8292198181	06/15/2017 05:07:34.834678180
510	1.1000725031	3.8293259144	06/15/2017 05:07:35.834067400
511	1.1000714302	3.8294270039	06/15/2017 05:07:36.833386900
512	1.1000653505	3.829526186	06/15/2017 05:07:37.832706560
513	1.1000750065	3.8296267986	06/15/2017 05:07:38.832057300
514	1.1000721455	3.829720974	06/15/2017 05:07:39.831459360
515	1.1000726223	3.8298304081	06/15/2017 05:07:40.830799500
516	1.1000720263	3.8299210072	06/15/2017 05:07:41.830162240
517	1.1000757217	3.8300237656	06/15/2017 05:07:42.829485960
518	1.100076437	3.830132246	06/15/2017 05:07:43.828800400
519	1.1000742912	3.8302323818	06/15/2017 05:07:44.828182860
520	1.1000670195	3.8303275108	06/15/2017 05:07:45.827530780
521	1.100073576	3.830435276	06/15/2017 05:07:46.826873120
522	1.1000739336	3.8305339813	06/15/2017 05:07:47.826237300
523	1.100075841	3.8306388855	06/15/2017 05:07:48.825597500
524	1.1000760794	3.8307385445	06/15/2017 05:07:49.824970160
525	1.1000721455	3.8308427334	06/15/2017 05:07:50.824341380
526	1.1000721455	3.8309390545	06/15/2017 05:07:51.823691220
527	1.100073576	3.8310439587	06/15/2017 05:07:52.823067120
528	1.100076437	3.8311443329	06/15/2017 05:07:53.822414180
529	1.1000756025	3.8312478065	06/15/2017 05:07:54.821814540
530	1.1000763178	3.8313450813	06/15/2017 05:07:55.821189540
531	1.1000695229	3.8314473629	06/15/2017 05:07:56.820556060
532	1.1000654697	3.8315503597	06/15/2017 05:07:57.819906540
533	1.1000699997	3.8316504955	06/15/2017 05:07:58.819279740
534	1.1000699997	3.8317568302	06/15/2017 05:07:59.818636980
535	1.1000685692	3.8318545818	06/15/2017 05:08:00.817991640
536	1.1000732183	3.8319575787	06/15/2017 05:08:01.817326180
537	1.1000717878	3.832062006	06/15/2017 05:08:02.816682120
538	1.1000721455	3.832164526	06/15/2017 05:08:03.816047640
539	1.1000694036	3.8322613239	06/15/2017 05:08:04.815409660
540	1.1000672579	3.8323676586	06/15/2017 05:08:05.814764500
541	1.1000733376	3.8324742317	06/15/2017 05:08:06.814077260
542	1.1000748873	3.832567215	06/15/2017 05:08:07.813508400
543	1.1000759602	3.8326756954	06/15/2017 05:08:08.812857440
544	1.1000728607	3.8327715397	06/15/2017 05:08:09.812218620
545	1.1000742912	3.8328728676	06/15/2017 05:08:10.811574040
546	1.1000788212	3.8329684734	06/15/2017 05:08:11.810912100
547	1.1000733376	3.8330774307	06/15/2017 05:08:12.810243620
548	1.100081563	3.8331813812	06/15/2017 05:08:13.809594760
549	1.1000820398	3.8332865238	06/15/2017 05:08:14.808943760
550	1.1000769138	3.8333845139	06/15/2017 05:08:15.808290940
551	1.100074172	3.8334896564	06/15/2017 05:08:16.807654760
552	1.1000708342	3.8335897923	06/15/2017 05:08:17.806984500
553	1.1000695229	3.8336884975	06/15/2017 05:08:18.806366660
554	1.1000729799	3.8337945938	06/15/2017 05:08:19.805693900
555	1.1000716686	3.8338942528	06/15/2017 05:08:20.805052700
556	1.1000711918	3.8339998722	06/15/2017 05:08:21.804403140
557	1.1000727415	3.8341004848	06/15/2017 05:08:22.803745020
558	1.1000714302	3.8342030048	06/15/2017 05:08:23.803122400
559	1.1000716686	3.8343048096	06/15/2017 05:08:24.802467280
560	1.1000782251	3.8344082832	06/15/2017 05:08:25.801788280
561	1.1000753641	3.8345136642	06/15/2017 05:08:26.801116780
562	1.1000765562	3.8346116543	06/15/2017 05:08:27.800488580
563	1.1000744104	3.8347101212	06/15/2017 05:08:28.799858300
564	1.1000709534	3.8348190784	06/15/2017 05:08:29.799193600
565	1.1000744104	3.8349182606	06/15/2017 05:08:30.798566700
566	1.1000766754	3.8350260258	06/15/2017 05:08:31.797922460
567	1.1000756025	3.8351306915	06/15/2017 05:08:32.797245660
568	1.1000776291	3.8352253437	06/15/2017 05:08:33.796600300
569	1.1000742912	3.8353283405	06/15/2017 05:08:34.795965500
570	1.1000785828	3.8354334831	06/15/2017 05:08:35.795312960
571	1.1000711918	3.8355340958	06/15/2017 05:08:36.794687340
572	1.1000736952	3.8356423378	06/15/2017 05:08:37.794035560
573	1.1000722647	3.8357381821	06/15/2017 05:08:38.793458660
574	1.1000742912	3.8358488083	06/15/2017 05:08:39.792842000
575	1.1000710726	3.8359456062	06/15/2017 05:08:40.792203740
576	1.1000702381	3.836047411	06/15/2017 05:08:41.791586500
577	1.1000723839	3.8361558914	06/15/2017 05:08:42.790971460
578	1.1000683308	3.8362588882	06/15/2017 05:08:43.790334740
579	1.1000720263	3.836359024	06/15/2017 05:08:44.789711480
580	1.1000683308	3.8364596367	06/15/2017 05:08:45.789062260
581	1.100075841	3.8365736008	06/15/2017 05:08:46.788394940
582	1.100066781	3.8366720676	06/15/2017 05:08:47.787754760
583	1.100066185	3.8367731571	06/15/2017 05:08:48.787107820
584	1.100069046	3.8368766308	06/15/2017 05:08:49.786439700
585	1.10006392	3.8369801044	06/15/2017 05:08:50.785803200
586	1.1000757217	3.8370902538	06/15/2017 05:08:51.785153760
587	1.1000692844	3.837184906	06/15/2017 05:08:52.784489800
588	1.1000714302	3.8372871876	06/15/2017 05:08:53.783877360
589	1.100073576	3.8374028206	06/15/2017 05:08:54.783234320
590	1.1000714302	3.8375093937	06/15/2017 05:08:55.782578600
591	1.1000701189	3.8376073837	06/15/2017 05:08:56.781915260
592	1.1000727415	3.8377141953	06/15/2017 05:08:57.781260420
593	1.1000734568	3.8378181458	06/15/2017 05:08:58.780649440
594	1.1000733376	3.8379130363	06/15/2017 05:08:59.779998120
595	1.1000742912	3.8380184174	06/15/2017 05:09:00.779361480
596	1.1000746489	3.8381242752	06/15/2017 05:09:01.778740020
597	1.1000717878	3.8382260799	06/15/2017 05:09:02.778103380
598	1.1000753641	3.8383321762	06/15/2017 05:09:03.777450700
599	1.100071311	3.8384366035	06/15/2017 05:09:04.776835500
600	1.100073576	3.838540554	06/15/2017 05:09:05.776208940
601	1.1000727415	3.8386435509	06/15/2017 05:09:06.775582600
602	1.1000728607	3.8387458324	06/15/2017 05:09:07.775004180
603	1.1000722647	3.8388516903	06/15/2017 05:09:08.774407340
604	1.1000747681	3.838950634	06/15/2017 05:09:09.773750200
605	1.1000742912	3.8390612602	06/15/2017 05:09:10.773115440
606	1.1000709534	3.8391635418	06/15/2017 05:09:11.772477760
607	1.100070715	3.8392682076	06/15/2017 05:09:12.771835440
608	1.10006845	3.8393671513	06/15/2017 05:09:13.771239660
609	1.1000753641	3.8394773006	06/15/2017 05:09:14.770578520
610	1.1000745296	3.8395800591	06/15/2017 05:09:15.769924980
611	1.1000670195	3.8396785259	06/15/2017 05:09:16.769254240
612	1.1000714302	3.8397974968	06/15/2017 05:09:17.768597240
613	1.1000722647	3.8398942947	06/15/2017 05:09:18.767958000
614	1.1000672579	3.8399977684	06/15/2017 05:09:19.767326860
615	1.100066185	3.840102911	06/15/2017 05:09:20.766659040
616	1.1000723839	3.8402056694	06/15/2017 05:09:21.766015420
617	1.1000729799	3.8403146267	06/15/2017 05:09:22.765414340
618	1.1000726223	3.8404204845	06/15/2017 05:09:23.764747120
619	1.1000688076	3.8405241966	06/15/2017 05:09:24.764123000
620	1.1000742912	3.8406283855	06/15/2017 05:09:25.763446100
621	1.1000686884	3.8407318592	06/15/2017 05:09:26.762767420
622	1.1000734568	3.8408315182	06/15/2017 05:09:27.762129720
623	1.1000745296	3.8409430981	06/15/2017 05:09:28.761441120
624	1.100071907	3.8410437107	06/15/2017 05:09:29.760784520
625	1.1000744104	3.8411495686	06/15/2017 05:09:30.760173960
626	1.1000744104	3.841255188	06/15/2017 05:09:31.759511800
627	1.1000714302	3.8413553238	06/15/2017 05:09:32.758922640
628	1.100077033	3.8414640427	06/15/2017 05:09:33.758292960
629	1.1000772715	3.8415699005	06/15/2017 05:09:34.757635280
630	1.1000730991	3.8416726589	06/15/2017 05:09:35.756991220
631	1.1000773907	3.841782093	06/15/2017 05:09:36.756372280
632	1.1000791788	3.8418872356	06/15/2017 05:09:37.755776880
633	1.1000699997	3.8419911861	06/15/2017 05:09:38.755202860
634	1.1000709534	3.8420958519	06/15/2017 05:09:39.754544600
635	1.1000714302	3.8422026634	06/15/2017 05:09:40.753896480
636	1.1000695229	3.8423016071	06/15/2017 05:09:41.753263300
637	1.1000711918	3.8424060345	06/15/2017 05:09:42.752635640
638	1.1000686884	3.842515707	06/15/2017 05:09:43.751988300
639	1.1000630856	3.842612505	06/15/2017 05:09:44.751335640
640	1.1000691652	3.8427248001	06/15/2017 05:09:45.750678640
641	1.1000761986	3.842833519	06/15/2017 05:09:46.750067000
642	1.1000720263	3.8429293633	06/15/2017 05:09:47.749444460
643	1.100066185	3.8430361748	06/15/2017 05:09:48.748795680
644	1.1000695229	3.8431479931	06/15/2017 05:09:49.748165780
645	1.1000721455	3.8432497978	06/15/2017 05:09:50.747494360
646	1.1000711918	3.843354702	06/15/2017 05:09:51.746820740
647	1.1000785828	3.843467474	06/15/2017 05:09:52.746261060
648	1.1000766754	3.8435645103	06/15/2017 05:09:53.745596080
649	1.1000709534	3.8436760902	06/15/2017 05:09:54.744951200
650	1.1000716686	3.8437767029	06/15/2017 05:09:55.744296420
651	1.1000746489	3.843888998	06/15/2017 05:09:56.743667280
652	1.1000740528	3.8439891338	06/15/2017 05:09:57.743074020
653	1.1000720263	3.8440959454	06/15/2017 05:09:58.742463480
654	1.1000763178	3.8442065716	06/15/2017 05:09:59.741805660
655	1.1000751257	3.8443136215	06/15/2017 05:10:00.741206380
656	1.1000757217	3.844422102	06/15/2017 05:10:01.740568200
657	1.1000711918	3.8445250988	06/15/2017 05:10:02.739912100
658	1.1000722647	3.8446307182	06/15/2017 05:10:03.739295800
659	1.1000781059	3.8447406292	06/15/2017 05:10:04.738642800
660	1.1000752449	3.8448495865	06/15/2017 05:10:05.737979420
661	1.1000708342	3.8449430466	06/15/2017 05:10:06.737340640
662	1.1000657082	3.8450548649	06/15/2017 05:10:07.736739960
663	1.1000727415	3.8451724052	06/15/2017 05:10:08.736092620
664	1.1000711918	3.8452687263	06/15/2017 05:10:09.735476080
665	1.1000703573	3.8453831673	06/15/2017 05:10:10.734849960
666	1.100071907	3.8454866409	06/15/2017 05:10:11.734208020
667	1.1000710726	3.8455955982	06/15/2017 05:10:12.733609240
668	1.100076437	3.8457012177	06/15/2017 05:10:13.732961380
669	1.1000748873	3.845808506	06/15/2017 05:10:14.732347760
670	1.1000716686	3.8459124565	06/15/2017 05:10:15.731700060
671	1.1000627279	3.8460235596	06/15/2017 05:10:16.731025700
672	1.1000726223	3.8461277485	06/15/2017 05:10:17.730398380
673	1.1000777483	3.846247673	06/15/2017 05:10:18.729777240
674	1.1000727415	3.8463466167	06/15/2017 05:10:19.729132780
675	1.100076437	3.8464610577	06/15/2017 05:10:20.728491620
676	1.1000759602	3.8465595245	06/15/2017 05:10:21.727885180
677	1.1000746489	3.8466641903	06/15/2017 05:10:22.727350640
678	1.1000736952	3.8467657566	06/15/2017 05:10:23.726723720
679	1.100074172	3.8468804359	06/15/2017 05:10:24.726064420
680	1.1000814438	3.8469967842	06/15/2017 05:10:25.725433740
681	1.1000765562	3.84709692	06/15/2017 05:10:26.724792900
682	1.1000726223	3.84719944	06/15/2017 05:10:27.724158140
683	1.1000736952	3.8473131657	06/15/2017 05:10:28.723526740
684	1.1000726223	3.8474152088	06/15/2017 05:10:29.722874240
685	1.1000795364	3.8475353718	06/15/2017 05:10:30.722249320
686	1.1000804901	3.8476336002	06/15/2017 05:10:31.721598460
687	1.1000738144	3.847748518	06/15/2017 05:10:32.720929300
688	1.1000725031	3.8478496075	06/15/2017 05:10:33.720297140
689	1.1000751257	3.8479597569	06/15/2017 05:10:34.719650160
690	1.1000729799	3.8480703831	06/15/2017 05:10:35.718974300
691	1.100076437	3.8481683731	06/15/2017 05:10:36.718330120
692	1.1000771523	3.8482904434	06/15/2017 05:10:37.717713980
693	1.1000727415	3.8483974934	06/15/2017 05:10:38.717063040
694	1.1000748873	3.8485071659	06/15/2017 05:10:39.716455620
695	1.1000722647	3.8486099243	06/15/2017 05:10:40.715812840
696	1.1000703573	3.8487188816	06/15/2017 05:10:41.715180160
697	1.100071311	3.848829031	06/15/2017 05:10:42.714560340
698	1.1000742912	3.8489437103	06/15/2017 05:10:43.713895520
699	1.1000734568	3.8490462303	06/15/2017 05:10:44.713295100
700	1.1000753641	3.8491556644	06/15/2017 05:10:45.712664120
701	1.1000742912	3.8492634296	06/15/2017 05:10:46.712075800
702	1.1000703573	3.8493697643	06/15/2017 05:10:47.711476980
703	1.1000765562	3.8494842052	06/15/2017 05:10:48.710856900
704	1.1000771523	3.8495914936	06/15/2017 05:10:49.710250780
705	1.1000730991	3.8497002125	06/15/2017 05:10:50.709680180
706	1.1000733376	3.849809885	06/15/2017 05:10:51.709052120
707	1.1000733376	3.8499186039	06/15/2017 05:10:52.708494900
708	1.1000709534	3.850030899	06/15/2017 05:10:53.707862980
709	1.1000721455	3.8501322269	06/15/2017 05:10:54.707228160
710	1.1000717878	3.8502428532	06/15/2017 05:10:55.706615320
711	1.100075841	3.8503501415	06/15/2017 05:10:56.705974200
712	1.1000709534	3.850466013	06/15/2017 05:10:57.705308720
713	1.1000753641	3.8505721092	06/15/2017 05:10:58.704665600
714	1.1000717878	3.8506793976	06/15/2017 05:10:59.704031600
715	1.1000709534	3.8507874012	06/15/2017 05:11:00.703417320
716	1.100071311	3.8508994579	06/15/2017 05:11:01.702786640
717	1.1000709534	3.8510074615	06/15/2017 05:11:02.702110460
718	1.1000781059	3.8511240482	06/15/2017 05:11:03.701485960
719	1.100065589	3.8512301445	06/15/2017 05:11:04.700860980
720	1.1000620127	3.8513374329	06/15/2017 05:11:05.700166820
721	1.1000628471	3.8514437675	06/15/2017 05:11:06.699534920
722	1.1000683308	3.8515574932	06/15/2017 05:11:07.698924340
723	1.1000697613	3.8516664505	06/15/2017 05:11:08.698296060
724	1.1000697613	3.8517770767	06/15/2017 05:11:09.697673220
725	1.1000695229	3.8518936634	06/15/2017 05:11:10.697049120
726	1.1000692844	3.8519883156	06/15/2017 05:11:11.696458640
727	1.1000714302	3.8521060944	06/15/2017 05:11:12.695856440
728	1.1000651121	3.8522219658	06/15/2017 05:11:13.695207420
729	1.1000670195	3.8523216248	06/15/2017 05:11:14.694588040
730	1.1000703573	3.8524382114	06/15/2017 05:11:15.693941120
731	1.1000723839	3.8525598049	06/15/2017 05:11:16.693339160
732	1.100073576	3.8526570797	06/15/2017 05:11:17.692678000
733	1.1000701189	3.8527758121	06/15/2017 05:11:18.692041560
734	1.1000703573	3.8528881073	06/15/2017 05:11:19.691408060
735	1.1000697613	3.8529920578	06/15/2017 05:11:20.690782500
736	1.1000701189	3.853107214	06/15/2017 05:11:21.690133400
737	1.1000666618	3.8532073498	06/15/2017 05:11:22.689610680
738	1.1000732183	3.8533256054	06/15/2017 05:11:23.688940060
739	1.1000635624	3.8534305096	06/15/2017 05:11:24.688313060
740	1.1000709534	3.8535385132	06/15/2017 05:11:25.687695140
741	1.1000674963	3.8536589146	06/15/2017 05:11:26.687063460
742	1.1000699997	3.8537578583	06/15/2017 05:11:27.686445500
743	1.1000646353	3.8538770676	06/15/2017 05:11:28.685782660
744	1.100070715	3.8539850712	06/15/2017 05:11:29.685175240
745	1.1000716686	3.85409832	06/15/2017 05:11:30.684521200
746	1.1000740528	3.8542144299	06/15/2017 05:11:31.683856360
747	1.1000730991	3.8543155193	06/15/2017 05:11:32.683244460
748	1.1000689268	3.8544332981	06/15/2017 05:11:33.682568520
749	1.1000697613	3.8545455933	06/15/2017 05:11:34.681918560
750	1.1000660658	3.8546466827	06/15/2017 05:11:35.681233160
751	1.1000673771	3.8547613621	06/15/2017 05:11:36.680607480
752	1.1000658274	3.8548789024	06/15/2017 05:11:37.680038760
753	1.1000732183	3.8549823761	06/15/2017 05:11:38.679445000
754	1.1000685692	3.8550989628	06/15/2017 05:11:39.678802020
755	1.1000733376	3.8552074432	06/15/2017 05:11:40.678220160
