Iteration:	Current:	Voltage:	Time:
405	-6.2756319046	3.3870470524	06/15/2017 04:15:47.784074060
406	-0.4705889225	3.8002991676	06/15/2017 04:15:48.784384500
407	-2.1103358269	3.7003521919	06/15/2017 04:15:49.784676620
408	-2.660888195	3.6537089348	06/15/2017 04:15:50.784991580
409	-2.4287190437	3.6685872078	06/15/2017 04:15:51.785313880
410	-5.5107297897	3.4347064495	06/15/2017 04:15:52.785621700
411	-1.1989821196	3.7455232143	06/15/2017 04:15:53.785933600
412	-5.5754709244	3.4309563637	06/15/2017 04:15:54.786247140
413	-6.345893383	3.3507559299	06/15/2017 04:15:55.786564760
414	-6.2797546387	3.3461694717	06/15/2017 04:15:56.786860180
415	-1.5309951305	3.7032692432	06/15/2017 04:15:57.787176640
416	-2.9907016754	3.6137340069	06/15/2017 04:15:58.787486620
417	-1.1020783186	3.7531108856	06/15/2017 04:15:59.787770100
418	-4.2326865196	3.5254852772	06/15/2017 04:16:00.788090760
419	-1.4565674067	3.722643137	06/15/2017 04:16:01.788413220
420	-3.4300618172	3.5851047039	06/15/2017 04:16:02.788705760
421	-0.76227891445	3.7795391083	06/15/2017 04:16:03.789324420
422	-2.6002993584	3.6530368328	06/15/2017 04:16:04.789888340
423	-6.355969429	3.3605651855	06/15/2017 04:16:05.790192280
424	-2.7790191174	3.6117696762	06/15/2017 04:16:06.790497200
425	-0.56480807066	3.7930293083	06/15/2017 04:16:07.790785720
426	-2.4876086712	3.6596844196	06/15/2017 04:16:08.791090480
427	-4.8440880775	3.4740982056	06/15/2017 04:16:09.791383840
428	-5.9151768684	3.3792088032	06/15/2017 04:16:10.791692780
429	-1.45405972	3.7089836597	06/15/2017 04:16:11.791988740
430	-4.757188797	3.4770421982	06/15/2017 04:16:12.792283240
431	-0.40523576736	3.7931923866	06/15/2017 04:16:13.792581320
432	-4.1891217232	3.5259990692	06/15/2017 04:16:14.792944120
433	-3.9334230423	3.5294923782	06/15/2017 04:16:15.793263400
434	-3.2138051987	3.5827362537	06/15/2017 04:16:16.793585080
435	-2.8132278919	3.6153459549	06/15/2017 04:16:17.793901140
436	-5.565557003	3.407643795	06/15/2017 04:16:18.794208840
437	-6.6313624382	3.3113055229	06/15/2017 04:16:19.794507700
438	-3.1390957832	3.5674958229	06/15/2017 04:16:20.794813940
439	-2.9303555489	3.5969629288	06/15/2017 04:16:21.795133460
440	-1.8464839458	3.6816165447	06/15/2017 04:16:22.795447160
441	-0.52838212252	3.7884056568	06/15/2017 04:16:23.795771600
442	-6.3045325279	3.3584339619	06/15/2017 04:16:24.796084140
443	-0.94825613499	3.7385838032	06/15/2017 04:16:25.796404140
444	-3.4622766972	3.5700070858	06/15/2017 04:16:26.796750500
445	-5.4742751122	3.4070866108	06/15/2017 04:16:27.797078660
446	-0.23211914301	3.7935302258	06/15/2017 04:16:28.797397620
447	-4.0841913223	3.5246777534	06/15/2017 04:16:29.797718080
448	-4.5944333076	3.4701969624	06/15/2017 04:16:30.798034260
449	-3.7203006744	3.5313057899	06/15/2017 04:16:31.798351460
450	-1.9596908092	3.6671147346	06/15/2017 04:16:32.798651020
451	-1.6701695919	3.6977062225	06/15/2017 04:16:33.798980140
452	-1.2594865561	3.7324242592	06/15/2017 04:16:34.799359380
453	-6.2414088249	3.357858181	06/15/2017 04:16:35.799639840
454	-3.2772805691	3.558763504	06/15/2017 04:16:36.799930620
455	-1.9033606052	3.6726295948	06/15/2017 04:16:37.800226340
456	-0.50629943609	3.7858150005	06/15/2017 04:16:38.800560340
457	-4.551015377	3.4880139828	06/15/2017 04:16:39.800898540
458	-4.9316825867	3.4411077499	06/15/2017 04:16:40.801248240
459	-2.2276353836	3.640832901	06/15/2017 04:16:41.801522060
460	-3.1473219395	3.5818867683	06/15/2017 04:16:42.801771300
461	-1.004389286	3.7412073612	06/15/2017 04:16:43.802014360
462	-4.5753550529	3.4808762074	06/15/2017 04:16:44.802312260
463	-3.0572524071	3.580278635	06/15/2017 04:16:45.802593060
464	-2.9866654873	3.5901639462	06/15/2017 04:16:46.802848240
465	-1.4393088818	3.7077455521	06/15/2017 04:16:47.803102760
466	-3.54043293	3.5562326908	06/15/2017 04:16:48.803380020
467	-0.56498986483	3.7731666565	06/15/2017 04:16:49.803684160
468	-0.38767540455	3.8004028797	06/15/2017 04:16:50.803960920
469	-3.0418462753	3.6037693024	06/15/2017 04:16:51.804286480
470	-2.105448246	3.66410923	06/15/2017 04:16:52.804542720
471	-5.1393814087	3.4369485378	06/15/2017 04:16:53.804791680
472	-0.56369572878	3.7684879303	06/15/2017 04:16:54.805064540
473	-1.8498431444	3.6900727749	06/15/2017 04:16:55.805348680
474	-0.50731617212	3.7888059616	06/15/2017 04:16:56.805753980
475	-0.1536038667	3.8230502605	06/15/2017 04:16:57.806034680
476	-4.1541800499	3.5247004032	06/15/2017 04:16:58.806345960
477	-4.6599178314	3.4685251713	06/15/2017 04:16:59.806680540
478	-0.8670347333	3.7493464947	06/15/2017 04:17:00.806960160
479	-1.108160615	3.7466666698	06/15/2017 04:17:01.807305220
480	-6.4715838432	3.3414392471	06/15/2017 04:17:02.807567320
481	-1.9489014149	3.6586735249	06/15/2017 04:17:03.807905900
482	-3.1366844177	3.584646225	06/15/2017 04:17:04.808180300
483	-3.6070768833	3.5442574024	06/15/2017 04:17:05.808475040
484	-2.0474095345	3.6590685844	06/15/2017 04:17:06.808777960
485	-3.5100235939	3.5545408726	06/15/2017 04:17:07.809039340
486	-5.3401837349	3.4088745117	06/15/2017 04:17:08.809299480
487	-5.4243721962	3.3910808563	06/15/2017 04:17:09.809571140
488	-5.0146965981	3.4173617363	06/15/2017 04:17:10.809829360
489	-6.5196914673	3.3008406162	06/15/2017 04:17:11.810108020
490	-0.98149222136	3.7119305134	06/15/2017 04:17:12.810387620
491	-5.4307322502	3.3976407051	06/15/2017 04:17:13.810642640
492	-2.6020245552	3.5939764977	06/15/2017 04:17:14.810897980
493	-2.033090353	3.6481199265	06/15/2017 04:17:15.811196240
494	-4.2197036743	3.4863855839	06/15/2017 04:17:16.811430640
495	-3.9372704029	3.4980750084	06/15/2017 04:17:17.811715320
496	-1.8163121939	3.6584215164	06/15/2017 04:17:18.811994540
497	-0.21135246754	3.7898700237	06/15/2017 04:17:19.812323780
498	-4.6266069412	3.4654269218	06/15/2017 04:17:20.812645220
499	-2.9759075642	3.5721001625	06/15/2017 04:17:21.812917900
500	-4.8159174919	3.43704319	06/15/2017 04:17:22.813160440
501	-5.5998330116	3.367338419	06/15/2017 04:17:23.813429940
502	-0.27094945312	3.7649786472	06/15/2017 04:17:24.813685860
503	-5.949031353	3.3573012352	06/15/2017 04:17:25.813956740
504	-6.2753415108	3.3076679707	06/15/2017 04:17:26.814248320
505	-3.7895026207	3.4899542332	06/15/2017 04:17:27.814533060
506	-2.5320129395	3.5938718319	06/15/2017 04:17:28.814791060
507	-1.8341568708	3.6534085274	06/15/2017 04:17:29.815108080
508	-6.7135076523	3.2874412537	06/15/2017 04:17:30.815361960
509	-5.4286065102	3.3616392612	06/15/2017 04:17:31.815640820
510	-5.4835863113	3.3577582836	06/15/2017 04:17:32.815883520
511	-2.5435166359	3.578555584	06/15/2017 04:17:33.816119820
512	-1.4265096188	3.6762442589	06/15/2017 04:17:34.816358440
513	-0.40739274025	3.7615895271	06/15/2017 04:17:35.816591420
514	-5.8167638779	3.3592739105	06/15/2017 04:17:36.816872100
515	-2.4864628315	3.5884563923	06/15/2017 04:17:37.817159260
516	-4.1279039383	3.4756643772	06/15/2017 04:17:38.817434440
517	-4.7214660645	3.4230792522	06/15/2017 04:17:39.817720000
518	-4.6054134369	3.4268116951	06/15/2017 04:17:40.817958580
519	-4.8333454132	3.4074294567	06/15/2017 04:17:41.818227820
520	-2.40143013	3.5893256664	06/15/2017 04:17:42.818747780
521	-1.8036273718	3.6453583241	06/15/2017 04:17:43.819001460
522	-1.2587918043	3.6918199062	06/15/2017 04:17:44.819321500
523	-5.2380280495	3.394828558	06/15/2017 04:17:45.819592400
524	-6.3133187294	3.2946841717	06/15/2017 04:17:46.819844800
525	-0.37725916505	3.7362475395	06/15/2017 04:17:47.820092600
526	-4.6134753227	3.4401054382	06/15/2017 04:17:48.820348720
527	-5.9180312157	3.324079752	06/15/2017 04:17:49.820643340
528	-3.1156225204	3.5275855064	06/15/2017 04:17:50.820917000
529	-0.58980852365	3.7297077179	06/15/2017 04:17:51.821162700
530	-5.8602843285	3.3431761265	06/15/2017 04:17:52.821426180
531	-3.8028395176	3.4768102169	06/15/2017 04:17:53.821699120
532	-4.2730240822	3.4465978146	06/15/2017 04:17:54.821952760
533	-0.95360696316	3.6957950592	06/15/2017 04:17:55.822214780
534	-1.0789541006	3.7018887997	06/15/2017 04:17:56.822478860
535	-1.815779686	3.6494915485	06/15/2017 04:17:57.822743060
536	-2.1243188381	3.6253540516	06/15/2017 04:17:58.823012560
537	-4.2083640099	3.4670031071	06/15/2017 04:17:59.823313760
538	-0.14419528842	3.7650842667	06/15/2017 04:18:00.823599060
539	-5.0176758766	3.4133646488	06/15/2017 04:18:01.823906340
540	-4.8193526268	3.4079973698	06/15/2017 04:18:02.824170340
541	-6.6494574547	3.2648897171	06/15/2017 04:18:03.824429200
542	-1.2666012049	3.6616616249	06/15/2017 04:18:04.824662860
543	-4.6698112488	3.4250080585	06/15/2017 04:18:05.824937000
544	-1.8044968843	3.6291258335	06/15/2017 04:18:06.825185420
545	-3.691742897	3.4978034496	06/15/2017 04:18:07.825456880
546	-6.6134376526	3.268237114	06/15/2017 04:18:08.825730680
547	-3.8951046467	3.4586925507	06/15/2017 04:18:09.826017920
548	-3.0730805397	3.5293345451	06/15/2017 04:18:10.826274580
549	-4.2725214958	3.4420104027	06/15/2017 04:18:11.826586320
550	-6.5147862434	3.2656099796	06/15/2017 04:18:12.826821960
551	-6.4187765121	3.2595226765	06/15/2017 04:18:13.827108840
552	-2.4412617683	3.5580773354	06/15/2017 04:18:14.827372280
553	-3.83451581	3.4686024189	06/15/2017 04:18:15.827633120
554	-5.3867292404	3.3459010124	06/15/2017 04:18:16.827894820
555	-0.18487672508	3.7330577374	06/15/2017 04:18:17.828130480
556	-2.5463173389	3.5774872303	06/15/2017 04:18:18.828345720
557	-0.31680557132	3.7406485081	06/15/2017 04:18:19.828592960
558	-4.5785565376	3.429404974	06/15/2017 04:18:20.828838080
559	-1.1766697168	3.6703660488	06/15/2017 04:18:21.829087580
560	-5.4798340797	3.3576245308	06/15/2017 04:18:22.829368440
561	-5.1120753288	3.3665263653	06/15/2017 04:18:23.829649380
562	-3.7736141682	3.4652769566	06/15/2017 04:18:24.829941440
563	-2.2431557178	3.5852110386	06/15/2017 04:18:25.830190720
564	-3.0226485729	3.5333397388	06/15/2017 04:18:26.830490520
565	-3.9195513725	3.4631774426	06/15/2017 04:18:27.830747520
566	-0.40908893943	3.7249543667	06/15/2017 04:18:28.831012380
567	-6.0222434998	3.3152775764	06/15/2017 04:18:29.831337320
568	-5.7758173943	3.3099033833	06/15/2017 04:18:30.831622360
569	-0.12178981304	3.7350106239	06/15/2017 04:18:31.831913460
570	-2.774053812	3.5582802296	06/15/2017 04:18:32.832194180
571	-0.7144972086	3.7069282532	06/15/2017 04:18:33.832473900
572	-5.7023668289	3.3390402794	06/15/2017 04:18:34.832768380
573	-3.7091991901	3.4687790871	06/15/2017 04:18:35.833374740
574	-5.7268648148	3.3200044632	06/15/2017 04:18:36.833640600
575	-2.134147644	3.5817949772	06/15/2017 04:18:37.833890180
576	-3.5076553822	3.4914624691	06/15/2017 04:18:38.834168000
577	-4.9892196655	3.374273777	06/15/2017 04:18:39.834435020
578	-4.7600860596	3.3834056854	06/15/2017 04:18:40.834690840
579	-5.8176522255	3.3009362221	06/15/2017 04:18:41.835014720
580	-1.1389784813	3.6492052078	06/15/2017 04:18:42.835285160
581	-3.8322997093	3.4647228718	06/15/2017 04:18:43.835575440
582	-5.624938488	3.319206953	06/15/2017 04:18:44.835842100
583	-5.1144251823	3.3475592136	06/15/2017 04:18:45.836082780
584	-3.1839687824	3.4931373596	06/15/2017 04:18:46.836321320
585	-1.3359093666	3.6409542561	06/15/2017 04:18:47.836605260
586	-5.2223706245	3.3561725616	06/15/2017 04:18:48.836861760
587	-3.6233048439	3.4615387917	06/15/2017 04:18:49.837134260
588	-5.4329519272	3.3283512592	06/15/2017 04:18:50.837418160
589	-0.63134884834	3.6837842464	06/15/2017 04:18:51.837650280
590	-1.3495260477	3.6500682831	06/15/2017 04:18:52.837917660
591	-1.6022840738	3.6324241161	06/15/2017 04:18:53.838215620
592	-6.0227751732	3.2986097336	06/15/2017 04:18:54.838463520
593	-1.0057657957	3.6590111256	06/15/2017 04:18:55.838723560
594	-4.2633676529	3.4313640594	06/15/2017 04:18:56.839002420
595	-3.7139046192	3.4606113434	06/15/2017 04:18:57.839266040
596	-0.072499364614	3.7367956638	06/15/2017 04:18:58.839503820
597	-0.91507601738	3.6896698475	06/15/2017 04:18:59.839749020
598	-4.7968707085	3.3967981339	06/15/2017 04:19:00.840013000
599	-0.158562392	3.7315940857	06/15/2017 04:19:01.840236460
600	-5.6775627136	3.3321812153	06/15/2017 04:19:02.840514740
601	-1.9716697931	3.5904712677	06/15/2017 04:19:03.840734340
602	-3.8191459179	3.4631521702	06/15/2017 04:19:04.840970540
603	-0.8671978116	3.6792886257	06/15/2017 04:19:05.841251260
604	-2.3477282524	3.579777956	06/15/2017 04:19:06.841486480
605	-1.5129101276	3.63910532	06/15/2017 04:19:07.841747420
606	-0.08059015125	3.7514302731	06/15/2017 04:19:08.842028360
607	-3.3374142647	3.5137603283	06/15/2017 04:19:09.842285600
608	-5.3843584061	3.3468837738	06/15/2017 04:19:10.842557780
609	-4.4110312462	3.4083015919	06/15/2017 04:19:11.842851840
610	-5.5447916985	3.321833849	06/15/2017 04:19:12.843123000
611	-1.0373345613	3.655456543	06/15/2017 04:19:13.843383480
612	-1.3125866652	3.6523132324	06/15/2017 04:19:14.843672080
613	-0.49176347256	3.7167031765	06/15/2017 04:19:15.843958880
614	-1.2142478228	3.6682808399	06/15/2017 04:19:16.844214660
615	-6.5752782822	3.2624735832	06/15/2017 04:19:17.844476760
616	-6.3447237015	3.2551496029	06/15/2017 04:19:18.844731360
617	-3.2949614525	3.4801955223	06/15/2017 04:19:19.844984740
618	-5.2324872017	3.3425168991	06/15/2017 04:19:20.845264640
619	-6.4189481735	3.2428193092	06/15/2017 04:19:21.845533080
620	-4.8432803154	3.3534355164	06/15/2017 04:19:22.845835220
621	-6.0131602287	3.2672197819	06/15/2017 04:19:23.846130040
622	-0.84022891521	3.6529304981	06/15/2017 04:19:24.846407480
623	-4.6566691399	3.3852016926	06/15/2017 04:19:25.846730980
624	-1.8763483763	3.5825059414	06/15/2017 04:19:26.846995740
625	-3.1221585274	3.4993493557	06/15/2017 04:19:27.847261580
626	-3.4288947582	3.4725987911	06/15/2017 04:19:28.847514960
627	-6.3696551323	3.2475626469	06/15/2017 04:19:29.847793100
628	-6.6747441292	3.2087512016	06/15/2017 04:19:30.848044560
629	-2.1502139568	3.5460824966	06/15/2017 04:19:31.848329660
630	-1.6456739902	3.6018705368	06/15/2017 04:19:32.848609380
631	-4.097700119	3.421479702	06/15/2017 04:19:33.848883620
632	-0.14133167267	3.712231636	06/15/2017 04:19:34.849147780
633	-5.3878626823	3.3322012424	06/15/2017 04:19:35.849708220
634	-0.42653492093	3.6878073215	06/15/2017 04:19:36.850004740
635	-3.1302478313	3.5026967525	06/15/2017 04:19:37.850288060
636	-1.0452030897	3.6520931721	06/15/2017 04:19:38.850594820
637	-1.8312740326	3.6018054485	06/15/2017 04:19:39.850881280
638	-2.3595647812	3.5609951019	06/15/2017 04:19:40.851173300
639	-5.6077513695	3.3135445118	06/15/2017 04:19:41.851459180
640	-2.0771188736	3.5653669834	06/15/2017 04:19:42.851717400
641	-3.7249925137	3.4524912834	06/15/2017 04:19:43.851977820
642	-1.525383234	3.6126289368	06/15/2017 04:19:44.852251180
643	-3.160957098	3.4978680611	06/15/2017 04:19:45.852505260
644	-0.9277549386	3.6611742973	06/15/2017 04:19:46.852731480
645	-4.6291437149	3.3909189701	06/15/2017 04:19:47.853008840
646	-2.7943692207	3.515032053	06/15/2017 04:19:48.853278660
647	-6.6753892899	3.2258059978	06/15/2017 04:19:49.853519400
648	-4.360106945	3.3826546669	06/15/2017 04:19:50.853807360
649	-3.1800839901	3.4769532681	06/15/2017 04:19:51.854071380
650	-1.9554439783	3.5739212036	06/15/2017 04:19:52.854586680
651	-1.3826429844	3.6234588623	06/15/2017 04:19:53.854839980
652	-0.061815816909	3.7279064655	06/15/2017 04:19:54.855094520
653	-5.7293376923	3.307901144	06/15/2017 04:19:55.855348500
654	-0.91209232807	3.6497104168	06/15/2017 04:19:56.855614200
655	-0.21571695805	3.7192974091	06/15/2017 04:19:57.855888280
656	-3.2085375786	3.4997713566	06/15/2017 04:19:58.856148320
657	-3.7427430153	3.4490435123	06/15/2017 04:19:59.856406800
658	-0.96727770567	3.6544988155	06/15/2017 04:20:00.856680940
659	-3.5348577499	3.471378088	06/15/2017 04:20:01.856932900
660	-1.1650370359	3.6411025524	06/15/2017 04:20:02.857208960
661	-2.8773424625	3.5208570957	06/15/2017 04:20:03.857461700
662	-2.5514185429	3.5397155285	06/15/2017 04:20:04.857726300
663	-1.7005183697	3.6045012474	06/15/2017 04:20:05.858010180
664	-4.2725095749	3.4138960838	06/15/2017 04:20:06.858313300
665	-1.4850695133	3.6136212349	06/15/2017 04:20:07.858572620
666	-4.0774393082	3.427560091	06/15/2017 04:20:08.858845740
667	-5.4484577179	3.3132703304	06/15/2017 04:20:09.859103600
668	-5.0844125748	3.3313372135	06/15/2017 04:20:10.859366380
669	-2.6079325676	3.5161798	06/15/2017 04:20:11.859586920
670	-5.5211892128	3.303951025	06/15/2017 04:20:12.859805980
671	-5.1171283722	3.321562767	06/15/2017 04:20:13.860058440
672	-0.48876824975	3.6702234745	06/15/2017 04:20:14.860322460
673	-2.3846640587	3.5459363461	06/15/2017 04:20:15.860577100
674	-6.0852265358	3.2613973618	06/15/2017 04:20:16.860857640
675	-6.2677483559	3.2299678326	06/15/2017 04:20:17.861150020
676	-1.578720212	3.5796077251	06/15/2017 04:20:18.861418400
677	-2.4472870827	3.5316236019	06/15/2017 04:20:19.861692000
678	-5.5675797462	3.2942876816	06/15/2017 04:20:20.861983320
679	-2.5237591267	3.5111057758	06/15/2017 04:20:21.862240640
680	-0.13709484041	3.7021212578	06/15/2017 04:20:22.862487660
681	-4.0475687981	3.4188992977	06/15/2017 04:20:23.862752540
682	-4.521551609	3.3691613674	06/15/2017 04:20:24.863050380
683	-0.97217857838	3.6331949234	06/15/2017 04:20:25.863292340
684	-4.3995456696	3.3879680634	06/15/2017 04:20:26.863534380
685	-6.363758564	3.2258114815	06/15/2017 04:20:27.863834260
686	-4.0958924294	3.3856072426	06/15/2017 04:20:28.864095220
687	-2.2628753185	3.5301640034	06/15/2017 04:20:29.864361980
688	-1.4376187325	3.6005251408	06/15/2017 04:20:30.864599400
689	-2.4380061626	3.5306105614	06/15/2017 04:20:31.864846020
690	-3.0354540348	3.4833378792	06/15/2017 04:20:32.865116900
691	-0.11907307059	3.7015640736	06/15/2017 04:20:33.865620980
692	-1.6598448753	3.5981841087	06/15/2017 04:20:34.865885160
693	-0.96151471138	3.6480870247	06/15/2017 04:20:35.866152800
694	-4.3968548775	3.3927283287	06/15/2017 04:20:36.866430900
695	-2.6961624622	3.5074043274	06/15/2017 04:20:37.866702840
696	-1.8485114574	3.5757751465	06/15/2017 04:20:38.866993680
697	-0.35611408949	3.6922140121	06/15/2017 04:20:39.867267400
698	-4.0381231308	3.4220993519	06/15/2017 04:20:40.867536240
699	-0.040615662932	3.7102966309	06/15/2017 04:20:41.867818020
700	-2.2496781349	3.5587558746	06/15/2017 04:20:42.868095820
701	-1.9603391886	3.5744240284	06/15/2017 04:20:43.868345240
702	-5.8920135498	3.2780160904	06/15/2017 04:20:44.868622920
703	-4.9155416489	3.3336298466	06/15/2017 04:20:45.868920180
704	-6.7336120605	3.1938166618	06/15/2017 04:20:46.869155220
705	-3.6511356831	3.415712595	06/15/2017 04:20:47.869493020
706	-0.51678240299	3.6617875099	06/15/2017 04:20:48.869793920
707	-3.5044639111	3.4501662254	06/15/2017 04:20:49.870097340
708	-0.82467746735	3.6433606148	06/15/2017 04:20:50.870342980
709	-6.0276703835	3.2606024742	06/15/2017 04:20:51.870606820
710	-6.1318221092	3.2309811115	06/15/2017 04:20:52.870856860
711	-0.68944311142	3.6374418736	06/15/2017 04:20:53.871124760
712	-1.2318093777	3.6171314716	06/15/2017 04:20:54.871389440
713	-0.47577044368	3.6761491299	06/15/2017 04:20:55.871621180
714	-3.6382517815	3.443100214	06/15/2017 04:20:56.871915420
715	-1.7486190796	3.5746145248	06/15/2017 04:20:57.872193160
716	-5.3394961357	3.3093502522	06/15/2017 04:20:58.872479020
717	-1.6858911514	3.5703585148	06/15/2017 04:20:59.872720720
718	-4.6494379044	3.358383894	06/15/2017 04:21:00.872999740
719	-2.2239127159	3.5300760269	06/15/2017 04:21:01.873268640
720	-5.5129413605	3.2889418602	06/15/2017 04:21:02.873544740
721	-0.5295856595	3.6520192623	06/15/2017 04:21:03.873802560
722	-1.5049667358	3.5969760418	06/15/2017 04:21:04.874088960
723	-6.7005057335	3.2031457424	06/15/2017 04:21:05.874340580
724	-1.1328322887	3.6022679806	06/15/2017 04:21:06.874613220
725	-3.4533622265	3.4458456039	06/15/2017 04:21:07.874896320
726	-0.3704701364	3.6715068817	06/15/2017 04:21:08.875157720
727	-0.53865528107	3.671615839	06/15/2017 04:21:09.875418620
728	-6.3784213066	3.2329487801	06/15/2017 04:21:10.875651740
729	-5.064643383	3.3078889847	06/15/2017 04:21:11.875956720
730	-3.0206561089	3.4620368481	06/15/2017 04:21:12.876234320
731	-3.8528892994	3.4051756859	06/15/2017 04:21:13.876471060
732	-5.3194041252	3.2901263237	06/15/2017 04:21:14.876730620
733	-0.66880041361	3.6344094276	06/15/2017 04:21:15.877022140
734	-4.1368412971	3.390004158	06/15/2017 04:21:16.877305420
735	-3.4243371487	3.4319787025	06/15/2017 04:21:17.877555680
736	-1.8434612751	3.5527644157	06/15/2017 04:21:18.877848600
737	-0.0083470689133	3.6981430054	06/15/2017 04:21:19.878103520
738	-2.5503809452	3.5162200928	06/15/2017 04:21:20.878394060
739	-0.54205733538	3.660618782	06/15/2017 04:21:21.878651480
740	-1.3127473593	3.6110503674	06/15/2017 04:21:22.878893600
741	-4.2869811058	3.3857345581	06/15/2017 04:21:23.879157600
742	-0.30402612686	3.6742842197	06/15/2017 04:21:24.879408860
743	-0.37923499942	3.6830952168	06/15/2017 04:21:25.879663200
744	-5.9724802971	3.2635035515	06/15/2017 04:21:26.879928560
745	-2.2578303814	3.5215055943	06/15/2017 04:21:27.880188320
746	-6.4344463348	3.215621233	06/15/2017 04:21:28.880482760
747	-6.3956880569	3.1992738247	06/15/2017 04:21:29.880739140
748	-5.3078179359	3.2755980492	06/15/2017 04:21:30.881088940
749	-1.6922736168	3.5499582291	06/15/2017 04:21:31.881387540
750	-1.296417594	3.5939824581	06/15/2017 04:21:32.881657300
751	-0.13335709274	3.6865663528	06/15/2017 04:21:33.881936380
752	-6.2319402695	3.2329416275	06/15/2017 04:21:34.882206200
753	-5.4775271416	3.2654671669	06/15/2017 04:21:35.882493120
754	-5.8267769814	3.2357928753	06/15/2017 04:21:36.882734160
755	-6.6092815399	3.1705281734	06/15/2017 04:21:37.883048460
756	-0.033885326236	3.6626999378	06/15/2017 04:21:38.883341020
757	-3.1803913116	3.450340271	06/15/2017 04:21:39.883603340
758	-0.13286806643	3.6725895405	06/15/2017 04:21:40.883848540
759	-0.9319742918	3.6257457733	06/15/2017 04:21:41.884148100
760	-5.9247245789	3.2486021519	06/15/2017 04:21:42.884436820
761	-2.4933989048	3.4877779484	06/15/2017 04:21:43.884713940
762	-6.3070678711	3.2086427212	06/15/2017 04:21:44.884990860
763	-0.19769336283	3.6548440456	06/15/2017 04:21:45.885245500
764	-3.3980007172	3.4354610443	06/15/2017 04:21:46.885514220
765	-2.4822072983	3.4950592518	06/15/2017 04:21:47.885894300
766	-3.4130499363	3.4276316166	06/15/2017 04:21:48.886180140
767	-5.9163308144	3.2337660789	06/15/2017 04:21:49.886444140
768	-3.4355034828	3.4090571404	06/15/2017 04:21:50.886734200
769	-0.48301205039	3.6395738125	06/15/2017 04:21:51.886994600
770	-0.5499740839	3.6479012966	06/15/2017 04:21:52.887243560
771	-0.079229161143	3.6872830391	06/15/2017 04:21:53.887520560
772	-0.88404637575	3.6317820549	06/15/2017 04:21:54.887810440
773	-2.5569372177	3.5053620338	06/15/2017 04:21:55.888098760
774	-4.2335424423	3.3727576733	06/15/2017 04:21:56.888410220
775	-2.4181389809	3.5013663769	06/15/2017 04:21:57.888701780
776	-3.7233173847	3.407638073	06/15/2017 04:21:58.888981080
777	-2.2917482853	3.5101048946	06/15/2017 04:21:59.889289920
778	-1.5928714275	3.5674908161	06/15/2017 04:22:00.889559480
779	-4.3340568542	3.3638911247	06/15/2017 04:22:01.889816460
780	-6.5525856018	3.1841459274	06/15/2017 04:22:02.890073140
781	-2.4139413834	3.4844255447	06/15/2017 04:22:03.890358380
782	-6.6650795937	3.1749145985	06/15/2017 04:22:04.890636220
783	-5.3113422394	3.2590334415	06/15/2017 04:22:05.890928120
784	-6.0659995079	3.2019433975	06/15/2017 04:22:06.891182700
785	-5.9230847359	3.2063491344	06/15/2017 04:22:07.891457240
786	-5.9514641762	3.2008883953	06/15/2017 04:22:08.891749620
787	-5.1210289001	3.2607023716	06/15/2017 04:22:09.892033820
788	-5.4040927887	3.2399263382	06/15/2017 04:22:10.892334740
789	-1.1088776588	3.5639197826	06/15/2017 04:22:11.892642840
790	-6.5817193985	3.1661570072	06/15/2017 04:22:12.892984600
791	-5.2221007347	3.2477920055	06/15/2017 04:22:13.893279820
792	-1.5717974901	3.5271453857	06/15/2017 04:22:14.893543880
793	-5.2740073204	3.2612802982	06/15/2017 04:22:15.893869380
794	-6.1641821861	3.1791088581	06/15/2017 04:22:16.894172440
795	-2.6322553158	3.4409036636	06/15/2017 04:22:17.894466260
796	-4.615363121	3.3033750057	06/15/2017 04:22:18.894749700
797	-4.22747612	3.3254561424	06/15/2017 04:22:19.895007620
798	-2.3006498814	3.4723780155	06/15/2017 04:22:20.895305940
799	-1.574136138	3.536178112	06/15/2017 04:22:21.895603060
800	-0.4782461524	3.6250014305	06/15/2017 04:22:22.895944280
801	-0.16831706464	3.656327486	06/15/2017 04:22:23.896240400
802	-0.15191155672	3.6629083157	06/15/2017 04:22:24.896508120
803	-4.9743304253	3.3019030094	06/15/2017 04:22:25.896773440
804	-1.53315413	3.5436789989	06/15/2017 04:22:26.897033580
805	-2.372733593	3.4915688038	06/15/2017 04:22:27.897327360
806	-6.4258179665	3.1821422577	06/15/2017 04:22:28.897610200
807	-4.6484584808	3.2979617119	06/15/2017 04:22:29.897889560
808	-6.5888400078	3.1521625519	06/15/2017 04:22:30.898168920
809	-5.9092707634	3.1920590401	06/15/2017 04:22:31.898436720
810	-3.8660714626	3.3456590176	06/15/2017 04:22:32.898689080
811	-0.14485931396	3.6347975731	06/15/2017 04:22:33.898967620
812	-6.4717316628	3.1719167233	06/15/2017 04:22:34.899274500
813	-6.0368275642	3.1800813675	06/15/2017 04:22:35.899568920
814	-5.3456048965	3.2290487289	06/15/2017 04:22:36.899865900
815	-2.1066553593	3.4752676487	06/15/2017 04:22:37.900151080
816	-6.5574669838	3.1498157978	06/15/2017 04:22:38.900449120
817	-3.7759900093	3.3431184292	06/15/2017 04:22:39.900730540
